"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legging","13 May 2024, 12:26","13 May 2024, 13:14","","Seated Leg Curl (Machine)",,"",2,"normal",42.5,8,,,
"Legging","13 May 2024, 12:26","13 May 2024, 13:14","","Seated Calf Raise",,"",0,"normal",20,10,,,
"Legging","13 May 2024, 12:26","13 May 2024, 13:14","","Seated Calf Raise",,"",1,"normal",20,10,,,
"Legging","13 May 2024, 12:26","13 May 2024, 13:14","","Seated Calf Raise",,"",2,"normal",20,8,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Squat (Smith Machine)",,"",0,"normal",20,16,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Squat (Smith Machine)",,"",1,"normal",20,14,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Squat (Smith Machine)",,"",2,"normal",10,16,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Press (Machine)",,"",0,"normal",100,10,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Press (Machine)",,"",1,"normal",120,8,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Curl",,"",0,"normal",10,20,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Curl",,"",1,"normal",10,20,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Leg Curl",,"",2,"normal",10,20,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Glute",,"",0,"normal",30,20,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Glute",,"",1,"normal",32.5,16,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Glute",,"",2,"normal",32.5,16,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Calf Press (Machine)",,"",0,"normal",60,10,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Calf Press (Machine)",,"",1,"normal",60,10,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Calf Press (Machine)",,"",2,"normal",60,10,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Crunch (Machine)",,"",0,"normal",45,12,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Crunch (Machine)",,"",1,"normal",45,12,,,
"Lower","8 May 2024, 19:03","8 May 2024, 20:03","","Crunch (Machine)",,"",2,"normal",45,12,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Push Up",,"",0,"warmup",,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Iso-Lateral Chest Press (Machine)",,"",0,"warmup",30,12,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",50,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",50,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",50,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Butterfly (Pec Deck)",,"",0,"normal",47.5,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Butterfly (Pec Deck)",,"",1,"normal",47.5,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Butterfly (Pec Deck)",,"",2,"normal",47.5,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Chest Dip (Assisted)",,"",0,"normal",,7,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Chest Dip (Assisted)",,"",1,"normal",,6,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Chest Dip (Assisted)",,"",2,"normal",15,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Shoulder Press (Dumbbell)",,"",0,"normal",28,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Triceps Pushdown",0,"",0,"normal",17.5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Triceps Pushdown",0,"",1,"normal",17.5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Triceps Pushdown",0,"",2,"normal",17.5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Triceps Pushdown",0,"",3,"normal",5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Face Pull",0,"",0,"normal",17.5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Face Pull",0,"",1,"normal",17.5,10,,,
"Push","7 May 2024, 14:10","7 May 2024, 15:07","","Face Pull",0,"",2,"normal",17.5,10,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Pull Up (Assisted)",,"",0,"normal",22.5,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Pull Up (Assisted)",,"",1,"normal",25,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Pull Up (Assisted)",,"",2,"normal",25,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Seated Cable Row - Bar Grip",,"",0,"warmup",30,10,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Seated Cable Row - Bar Grip",,"",1,"normal",60,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Seated Cable Row - Bar Grip",,"",2,"normal",60,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Seated Cable Row - Bar Grip",,"",3,"normal",60,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,12,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,9,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Latzug",,"",0,"normal",60,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Latzug",,"",1,"normal",50,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Latzug",,"",2,"normal",50,6,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","EZ Bar Biceps Curl",,"",0,"normal",20,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","EZ Bar Biceps Curl",,"",1,"normal",20,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","EZ Bar Biceps Curl",,"",2,"normal",20,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",35,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",32.5,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",32.5,8,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rope Cable Curl",,"",0,"normal",10,10,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rope Cable Curl",,"",1,"normal",10,10,,,
"Pulling","2 May 2024, 15:37","2 May 2024, 16:36","","Rope Cable Curl",,"",2,"normal",10,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Push Up",,"",0,"warmup",,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Iso-Lateral Chest Press (Machine)",,"",0,"warmup",20,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",50,8,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",50,8,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",50,8,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Butterfly (Pec Deck)",,"",0,"normal",45,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Butterfly (Pec Deck)",,"",1,"normal",45,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Butterfly (Pec Deck)",,"",2,"normal",45,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Chest Dip (Assisted)",,"",0,"normal",,7,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Chest Dip (Assisted)",,"",1,"normal",,7,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Lateral Raise (Machine)",0,"",0,"normal",25,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Lateral Raise (Machine)",0,"",1,"normal",25,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Lateral Raise (Machine)",0,"",2,"normal",25,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Triceps Pushdown",,"",0,"normal",10,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Triceps Pushdown",,"",1,"normal",12.5,10,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Triceps Pushdown",,"",2,"normal",12.5,8,,,
"Push","30 Apr 2024, 14:35","30 Apr 2024, 15:51","","Face Pull",,"",2,"normal",15,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Squat (Smith Machine)",,"",0,"normal",20,16,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Squat (Smith Machine)",,"",1,"normal",20,16,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Squat (Smith Machine)",,"",2,"normal",10,16,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Press (Machine)",,"",0,"normal",100,10,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Press (Machine)",,"",1,"normal",120,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Curl",,"",0,"normal",10,20,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Curl",,"",1,"normal",10,20,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Curl",,"",2,"normal",10,20,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Glute",,"",0,"normal",30,20,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Glute",,"",1,"normal",32.5,16,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Glute",,"",2,"normal",32.5,16,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Calf Press (Machine)",,"",0,"normal",60,10,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Calf Press (Machine)",,"",1,"normal",60,10,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Calf Press (Machine)",,"",2,"normal",60,10,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Raise Parallel Bars",,"",0,"normal",,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Raise Parallel Bars",,"",1,"normal",,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Leg Raise Parallel Bars",,"",2,"normal",,8,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Crunch (Machine)",,"",0,"normal",45,12,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Crunch (Machine)",,"",1,"normal",45,12,,,
"Lower","29 Apr 2024, 13:19","29 Apr 2024, 14:26","","Crunch (Machine)",,"",2,"normal",45,12,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Incline Bench Press (Dumbbell)",,"",0,"warmup",28,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Incline Bench Press (Dumbbell)",,"",3,"normal",40,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Iso-Lateral Row (Machine)",,"",0,"warmup",40,12,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Iso-Lateral Row (Machine)",,"",1,"normal",90,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Iso-Lateral Row (Machine)",,"",2,"normal",90,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Iso-Lateral Row (Machine)",,"",3,"normal",90,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Chest Press (Machine)",,"",0,"normal",35,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Chest Press (Machine)",,"",1,"normal",35,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Chest Press (Machine)",,"",2,"normal",35,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lat Pulldown - Close Grip (Cable)",,"Breiter griff aber das andere breite",0,"normal",57,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lat Pulldown - Close Grip (Cable)",,"Breiter griff aber das andere breite",1,"normal",57,7,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lat Pulldown - Close Grip (Cable)",,"Breiter griff aber das andere breite",2,"normal",47,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lateral Raise (Machine)",,"",0,"normal",20,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lateral Raise (Machine)",,"",1,"normal",20,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Lateral Raise (Machine)",,"",2,"normal",20,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","EZ Bar Biceps Curl",0,"",0,"normal",20,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","EZ Bar Biceps Curl",0,"",1,"normal",20,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","EZ Bar Biceps Curl",0,"",2,"normal",20,8,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Hammer Curl (Dumbbell)",0,"",0,"normal",6,16,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Hammer Curl (Dumbbell)",0,"",1,"normal",6,16,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Hammer Curl (Dumbbell)",0,"",2,"normal",6,16,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Triceps Rope Pushdown",,"",0,"normal",12.5,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Triceps Rope Pushdown",,"",1,"normal",12.5,10,,,
"Upper","27 Apr 2024, 12:30","27 Apr 2024, 13:35","","Triceps Rope Pushdown",,"",2,"normal",12.5,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Cable)",,"",0,"normal",42,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Cable)",,"",1,"normal",49,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Cable)",,"",2,"normal",49,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Machine)",,"",0,"normal",20,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Machine)",,"",1,"normal",20,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Lat Pulldown (Machine)",,"",2,"normal",25,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",32.5,8,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Preacher Curl (Dumbbell)",,"",0,"normal",10,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Preacher Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Preacher Curl (Dumbbell)",,"",2,"normal",10,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Seated Incline Curl (Dumbbell)",,"",0,"normal",7,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Seated Incline Curl (Dumbbell)",,"",1,"normal",7,10,,,
"Pulling it out","24 Apr 2024, 15:44","24 Apr 2024, 16:48","","Seated Incline Curl (Dumbbell)",,"",2,"normal",7,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Push Up",,"",0,"warmup",,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Iso-Lateral Chest Press (Machine)",,"",0,"warmup",30,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",40,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",40,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",40,10,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Iso-Lateral Chest Press (Machine)",,"",4,"normal",50,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Butterfly (Pec Deck)",,"",0,"normal",45,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Butterfly (Pec Deck)",,"",1,"normal",45,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Butterfly (Pec Deck)",,"",2,"normal",45,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Chest Dip (Assisted)",,"",0,"normal",,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Chest Dip (Assisted)",,"",1,"normal",,6,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Chest Dip (Assisted)",,"",2,"normal",15,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Shoulder Press (Dumbbell)",0,"",0,"normal",28,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Shoulder Press (Dumbbell)",0,"",1,"normal",28,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Shoulder Press (Dumbbell)",0,"",2,"normal",28,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Triceps Pushdown",,"",0,"normal",20,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Triceps Pushdown",,"",1,"normal",20,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Triceps Pushdown",,"",2,"normal",15,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Face Pull",,"",0,"normal",15,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Face Pull",,"",1,"normal",15,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Face Pull",,"",2,"normal",15,8,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Triceps Extension (Cable)",0,"",0,"normal",5,16,,,
"Push","22 Apr 2024, 19:01","22 Apr 2024, 20:11","","Triceps Extension (Cable)",0,"",1,"normal",5,16,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Incline Bench Press (Dumbbell)",,"",0,"warmup",28,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Incline Bench Press (Dumbbell)",,"",1,"normal",36,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Incline Bench Press (Dumbbell)",,"",2,"normal",40,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Incline Bench Press (Dumbbell)",,"",3,"normal",40,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Iso-Lateral Row (Machine)",,"",0,"warmup",40,12,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Iso-Lateral Row (Machine)",,"",1,"normal",80,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Iso-Lateral Row (Machine)",,"",2,"normal",90,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Iso-Lateral Row (Machine)",,"",3,"normal",90,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Chest Press (Machine)",,"",0,"normal",35,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Chest Press (Machine)",,"",1,"normal",35,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Chest Press (Machine)",,"",2,"normal",35,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Lateral Raise (Machine)",,"",0,"normal",20,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Lateral Raise (Machine)",,"",1,"normal",20,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Lateral Raise (Machine)",,"",2,"normal",20,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","EZ Bar Biceps Curl",0,"",0,"normal",20,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","EZ Bar Biceps Curl",0,"",1,"normal",20,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","EZ Bar Biceps Curl",0,"",2,"normal",20,8,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Hammer Curl (Dumbbell)",0,"",0,"normal",6,16,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Hammer Curl (Dumbbell)",0,"",1,"normal",6,16,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Hammer Curl (Dumbbell)",0,"",2,"normal",6,16,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Triceps Rope Pushdown",,"",0,"normal",12.5,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Triceps Rope Pushdown",,"",1,"normal",12.5,10,,,
"Upper","19 Apr 2024, 13:38","19 Apr 2024, 14:24","Fastupper musste coden gehen","Triceps Rope Pushdown",,"",2,"normal",12.5,10,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Pull Up (Assisted)",,"",0,"normal",22.5,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Pull Up (Assisted)",,"",1,"normal",22.5,6,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Pull Up (Assisted)",,"",2,"normal",25,6,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Seated Cable Row - Bar Grip",,"",0,"warmup",30,10,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Seated Cable Row - Bar Grip",,"",1,"normal",50,10,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Seated Cable Row - Bar Grip",,"",2,"normal",60,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Seated Cable Row - Bar Grip",,"",3,"normal",60,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,12,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Latzug",,"",0,"normal",50,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Latzug",,"",1,"normal",50,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","Latzug",,"",2,"normal",50,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","EZ Bar Biceps Curl",,"",0,"normal",20,10,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","EZ Bar Biceps Curl",,"",1,"normal",20,8,,,
"Pulling","16 Apr 2024, 16:06","16 Apr 2024, 17:07","","EZ Bar Biceps Curl",,"",2,"normal",20,8,,,
